               hash               | count  | len  
 ee9cf4adbff0076628682adc24532c16 |    831 |   15
 f025863d103c41079488604488e56d7b |    733 |   15
 f398224803b4304bea112ecd19d21d44 |   1201 |   15
 f3fb65162e2e05c940d9712ddeafde1c |    981 |   15
 f6206c5df0159b2fce382f244d967096 |   1885 |   15
 fa292bef133be01a3cb95931d40182a4 |  23247 |   15
 faeb479d23377cc928d4ae995a1a1164 |   2092 |   15
 fdfb139939941fdecee99d655722eb86 |   1567 |   15
 fe1da5fe2a2c4d81ab62fa8cebfd2bb8 |    848 |   15
 fee8c57b74d255afca6a6b3a02e817dc |   1010 |   15
 ffb5f4f7ea79bae8e1659cf7df726ffe |    699 |   15
 fff387ec099e846b80d9b3acac682764 |    998 |   15
 003ce14c705d13b0647d88bd37406aa7 |    933 |   14
 0110eacc010c957a40cbc4dc9dd6b908 |   1277 |   14
 01e675d489c3465b7f7a42ff2ff9d46e |    683 |   14
 02c1974410ecc2ca1533393fd1a62b42 |   1139 |   14
 03d74e25f4fe29f2c84616353d676528 |  12035 |   14
 052a6805a33853eb3fc2fe22af58c989 |    885 |   14
 06a999de393e913603918d08c2eb8a85 |   2774 |   14
 08cc3998513f50920314b9ca0266c770 |    921 |   14
 08dfce8431810871a55baa0d13b6c511 |   1432 |   14
 09c7a18b55e1a643d40464bf5e79628e |   2496 |   14
 119de08b71738453e82f8ee249b50d8e |    769 |   14
 1364ad5cc208d380145261b45859639a |    647 |   14
 13ac3e5e6c50b4cb84ea57de31bb4c7b |    519 |   14
 14cc686319b12cbe050a68a0ea336ef9 |   1176 |   14
 16466a40f3d06f831f44bb17169ce285 |    523 |   14
 19e0bfff21d04f1068f3b1ae26b8eba9 |    506 |   14
 1a196fba81965ebcfa3d5321d8d2ae0d |   1200 |   14
 1c4896e4b844dcd2aaa89d16b3e2298f |   1213 |   14
 1c53aff9594d2b732bb57c1a4b309bde |    954 |   14
 1cf83eff57a5e2d25e2a1082df301ad9 |   2297 |   14
 21fd464afed66f79dd9f1350284b5f98 |    540 |   14
 24737466eaaffda9c0bbed90ce3a18a2 |    702 |   14
 27c0d4e263862e02290327b5f0e4d5f6 |    539 |   14
 2b81a8609cd64407f280a1ce8bc6b166 |    682 |   14
 2d47c7965862c79cd4889895919bb49d |    594 |   14
 30529622bbb799ce76914c6710b7c983 |    765 |   14
 31112ad20d86b6859683d1662da0697c |    641 |   14
 325f60df52c38ed8ad5cf97e2b18fbba |   4117 |   14
 32bb6e3cfb1872becffb4658193bf439 |    503 |   14
 34e10c2274007bda3f7432527d81a160 |    763 |   14
 39f4d051c730bf51e4b5539330e2e716 |    751 |   14
 3cc5441ed1e8d05ba44a26280a93d814 |   1068 |   14
 3d2c43918d0937accd5da446efb1a51c |   2745 |   14
 40c57bde2f9b034e2c55fea93a849dde |   1310 |   14
 42f421bb8531cc4184aa5bcb82bca8a1 |    640 |   14
 4547ff5339634a5ce8f76451a3493efb |   1104 |   14
 4597e00dd6978d144ca494f25fc5f7e2 |    615 |   14
 45a3f3fa9acd84c4c4d77ce4a09ccccf |   2733 |   14
 46be934cf3e37379900e3d7dc7a04d8e |    795 |   14
 46ca98280fb70cc261c5416f885745b5 |    579 |   14
 48960b94ee7415b8e011054cde9fa10b |   1432 |   14
 49610d372d48b7a47ad4d3dd6e025c8c |    709 |   14
 4a76400139fd3d5d76c21f1a4973e07a |    708 |   14
 4afc340aaa9a0e9bc4b547bc0e4b28b6 |   1286 |   14
 4b2b0377e3db6087388fc24bd7ccdad8 |    709 |   14
 4e50f3f8731883b6fa31b1c770ec1d11 |   1138 |   14
 4eab4003eeea98f2fbbfea775a633384 |    806 |   14
 4eb13a3569e9106d656255c0dba6dc5f |   1836 |   14
 4ef985f5177b47afdb50d49ec9050d68 |    849 |   14
 536e8648cdfbc4072c52edd633816634 |    665 |   14
 5415716d0cb52353aa99224eb6db7840 |    763 |   14
 55315b3c73c38b0cd3aa6ad09b62c4c0 |    573 |   14
 590a2177a52e43a1cc74b9bb4c0e1b05 |    544 |   14
 59750b0e410a6f2e270cc2b32e77b457 |   1834 |   14
 5d142325c9fd5308aae97ea9de710419 |   1388 |   14
 5fa34be713d976bd0dff87335c19cb9a |  10473 |   14
 6202423914c9ef6c8263b9673423a5b2 |   1242 |   14
 677035917f5922e7b3ab205faa3003ad |    768 |   14
 68731de79290c0e3df9d7005f29def11 |   2916 |   14
 693b5af8e8dd09f029281552995fcb04 |   1011 |   14
 69e0c935c8e134f21136cc843db4928f |   1819 |   14
 69f0b402f4e530c967addc576e6e9b91 |    964 |   14
 6b1d44cf529de804a4c43921aad8a47e |   1406 |   14
 6d97fbbe23ca325403accf38834d3107 |   1265 |   14
 734655e072a4f3e2a7e658017e00214c |   1802 |   14
 750b1cf20cceff77efab824d2b585de1 |   2034 |   14
 756a724adc76e5b82e207a8f7d066ec3 |   1575 |   14
 758fc84b502033467a82b140bcdb6f61 |    685 |   14
 7aa013de6c53a84315f6b914fc704b58 |    810 |   14
 7b866a39cb210fa911d63aa0ab91ab6f |    665 |   14
 7e6365c7149add9065b128fc8841550b |    971 |   14
 804a2b4bd02f3806df5e8ff10d047032 |   1509 |   14
 81817d13d099525709b722f3437f94cf |  15138 |   14
 8294715b79097015895ca6a93ed9fb7f |    612 |   14
 82daecd75cd6945978c4757733a60b4c |   1168 |   14
 89287cba3bafb0ae4e85dc47a6b308e1 |    877 |   14
 8b5ffd05d639acf8a578c4fd982f562a |    522 |   14
 8cafdcf95eee154fd98d8325fbcddee5 |   1432 |   14
 8d701cb42eb91480ba8e5bed92482d5e |    863 |   14
 8daabbdf9616a26de89c21d69b8e652a |   1843 |   14
 93d4cd3466bc5a76f83526da2182f718 |   2772 |   14
 9462318eb5372f052dbb6db6dbca0a90 |    640 |   14
 9960d725b6ad8c2591f6f8a37d299add |    504 |   14
 9bae1efeb86156259b438915b0e46498 |   1384 |   14
 9c40be0f0c046bec94872b8ef1fffc4c |    522 |   14
 9d6e3cbb13895000f9d5bc3d601ef926 |    563 |   14
 9d76c0651f65918c18927456cd6786d7 |    551 |   14
 9efd3d5ef505bceb1ddbec054dd6dc43 |   1024 |   14
 a01db66a733804ce83fad810dd958c37 |    662 |   14
 a0f11817e1e159e2636d072090976a50 |    537 |   14
 a1a4eb199465865b75df92f678e72b03 |   2054 |   14
 a4e0aee46a65b9673cafd0e81a8bdcfa |   1622 |   14
 a4e41ee9deac112259d2ed472e606ef7 |   1272 |   14
 a803ef89e5af5222e55b6090e771b003 |   1088 |   14
 aa51ba9986d18cc1086fb94cb67700da |   1803 |   14
 af4cff2f2c38927d3b8442471b13cf2b |    917 |   14
 b19ef16a08195374d5a3019fdf94e5f9 |   1695 |   14
 b1c8cca59fb20eca79721caa4928df16 |    623 |   14
 b882c37d62d3a946a1350eb029649dd1 |    640 |   14
 bcecd230bdb073cf90dff672a54c4411 |   1123 |   14
 bde298b1267cde8ecc65225a8ef59815 |   1432 |   14
 bdf08b392f2a9315004eb484baf0f263 |   1867 |   14
 c438ff2076f233bcd9657a6c8ac16127 |    581 |   14
 c54bc7b3837768e7620a6049b3c27895 |   1401 |   14
 c6b93e0ef6f07078697b96ea813ce670 |   6015 |   14
 c71c34e2ca700e2557ce4bb06560443a |    750 |   14
 c749fdf4a1b377046384857e7e1dee06 |    542 |   14
 c805b1e91896a0d143c2972416fb8879 |    764 |   14
 cc9168393710644956c6dd97eb58234a |   1124 |   14
 ce97db2379b1a477bd09f350557ca5bc |    635 |   14
 d000d2a614079191cc2499fb24c2ba60 |    696 |   14
 d313eb4a2b459c9cf442b3323b4bb3dc |    626 |   14
 d34a146210af0c239d33bfb5c2e8da3e |   2337 |   14
 d5e951e2bc53c81b03a0688bf26925ff |   6210 |   14
 d65f61ff243f87f4d1f804c7d2602224 |   1109 |   14
 d69cf29f91c8fb5c93ae05a0ea83ced4 |   2255 |   14
 d8b9e2e0933b9f98cae1b7cc27e9bde1 |   1140 |   14
 d9742ce7c3e5080614eca13f6b7ba471 |    640 |   14
 dbafe39e51ffe2dd59c377c573ede937 |    936 |   14
 dd5c2c0e3d0b48476f4b11ee4607cdcd |   1136 |   14
 e2a2ad561fe7cf9c357f07a4b4d2ff6d |    838 |   14
 e2c6f83ab43db3e13b76050a267c7c7f |    518 |   14
 e6be9f8a9a12da8c272eb3406890bee8 |    702 |   14
 e9a04fe5f0cdf404b82abba7e07346d3 |    890 |   14
 e9c97cae565afa51158360dfc11a044a |    515 |   14
 ea387bdddcff2497c4d3b3826f692c68 |    759 |   14
 ec9bc94a0332de7456ee1fa5228690e0 |   2073 |   14
 ed5e4886799392c624ee341fb7929e9f |   1631 |   14
 ee71dc0fbcc1a3bb4d0549af5a65678e |    684 |   14
 efe0912f16353f92216feba2e40aa7cb |    823 |   14
 eff041b540bb675a06a950b1a9e34b4b |   3261 |   14
 f096c1d3e1178b14a4ea68fd7a0575cb |    716 |   14
 f81d2e3fa1392afce09d59b6b3fa7e17 |    717 |   14
 fa0a2512645ba82ccb04493240611241 |   3342 |   14
 fc59d3d464f334cd8fe3e7695fddebe6 |   1174 |   14
 ffcb32237f34b0759095fc6ceab18389 |    791 |   14
 00683eeef1330ee5e6bff8b6aede1e7a |    625 |   13
 00b000fe499bf4b5b53742d384992d7d |    968 |   13
 023e16e3a821e007d980c1aa92503631 |   2985 |   13
 02b9f0ad65a4a8bc907004e2c91be252 |   5730 |   13
 045d9c27c3f0191b63dd0c275521b880 |   1174 |   13
 049689318d204128804c601c4e9af57c |  16127 |   13
 055ae756eca036432fc368a915ca3a58 |  17641 |   13
 0631e3c6df444922d6516ea69e69fdb3 |   2038 |   13
 082bec181a5f1edd4f1ef49a53f18b63 |  16447 |   13
 08d02c6a80094ffc2f1d0d59519e3b46 |   1742 |   13
 0a86ba9ee8fe24e773183d6c1ec2de43 |    696 |   13
 0b7e08a14b9449cf6d5adf6b3d4f977a |  21149 |   13
 0bce6c5e31f43cd247af7e753f9cdba6 |   1612 |   13
 0d3a89ea82bf4efd18e6d4795d1a9b3a |   3240 |   13
 0d638f6b51fc97f63d022db32d4fd50f |    983 |   13
 0d7b257c6a41523e3662a58d4be7da89 |   2070 |   13
 0dcc40f1678bda95f1ae00ed51de65d0 |    643 |   13
 0e70abe6b081dfa5785d6cb69c08f6b8 |    675 |   13
 0f3e044d7593469ff60ecd4b39725de2 |   4951 |   13
 0f838b694fdd1fe76b9decdbf9e5ef8f |   5716 |   13
 103def84631b3a5da1d613fb8b5df302 |    573 |   13
 1070225e017190ad8870488c0ac8b223 |   3961 |   13
 112366d5d1c04bba58fa06edbe179d9f |    569 |   13
 1140cc99a7d143c77cc1204c1cc246c6 |   1595 |   13
 12541d3da64bbd466c81ae5ab0aff392 |   2352 |   13
 1336980206401d0ec43053ad38259cbd |   1415 |   13
 1426db83f06b13f0c034f449ac1c9912 |    896 |   13
 14ab9aff8d4a53327da7088e37d2df61 |   3074 |   13
 1574f95b4720661eb33d936151fb45c6 |  69405 |   13
 15ddb19700c98e1c564b050b224db9a9 |   1111 |   13
 1679deff9b9013f2835850fd97b2d84e |   1073 |   13
 16d8edbecaea671bc842f284ef048ef9 |   2699 |   13
 189250b1c42431305b882753f60ba5cb |   2220 |   13
 18bdcbee17087c3f1255ade5d1a5bdb6 |   3928 |   13
 195ea6c1906e7f8f92aa16897eda87f4 |    748 |   13
 195f7cbe9a1eddd5c74e9928f974667b |    610 |   13
 1b948e3b9e979df2f107d8aa6c3d4ba2 |   4226 |   13
 1b9c82a4d3e7c1197234eec261d31fd6 |    701 |   13
 1cb112eb731baf9aa9cf48856a4209d6 |    833 |   13
 1d7c435d082048c1b23ea41631e82201 |    572 |   13
 1e023e641621298cb14305e3a8997b16 |   1659 |   13
 1fc86f864804627248ca0fb22b391a0b |    632 |   13
 20315f72f06ef0070f634aa6798a5b65 |   3524 |   13
 20426186f9a7ddc3f25205cc063d56c5 |   1326 |   13
 20521df2b3a70eba9f5fca1e62a46240 |   5658 |   13
 20cfe61cdd1c5bff8af1536d7cfd2409 |   1022 |   13
 21c03a71d5a0a429216663b26943a60b |  13617 |   13
 21c0b7b8e0cb0177708d06a58f0e8e76 |    709 |   13
 234d509b2f33d175967c7fa57d577f1d |   6263 |   13
 239d9d2293e33084539efd30f8d1aed5 |    673 |   13
 244901361a650c03c22d668889d5e9f2 |   2659 |   13
 2597f37bf150cb850f641edd0169205e |   2769 |   13
 2728cea84e4d71c6ea154df4d6fb2578 |   1190 |   13
 27fc956307ea6d67c571e9e34cc057bc |   6251 |   13
 28da251f2c0c7c22f1d5415c7dd64b0b |   7892 |   13
 29ce8800051e89c810c5f139c2e4fdcb |   1050 |   13
 2a2978c6ff6f465d3af3350f35377136 |    727 |   13
 2c8dfa9e486f2534978224a407452a10 |    672 |   13
 2cad8e80caaf69ef6868119d721102d7 |   1208 |   13
 2f58f247bf619e60e5e71536c4cc0c58 |   1197 |   13
 3083c787dfdd2cbd1e52c699b21d8743 |   2886 |   13
 30e72d642291bba8f4b2923ac4e9466e |   2487 |   13
 318d25ceaf44e16822062ad01dd0a495 |   1760 |   13
 31a567bb558cbf9045cf86120cc3c766 |   3033 |   13
 31c08f0fa3cc33c093ddbb828612da3c |   1257 |   13
 327331fcfe62c85a6849b151ef621dc1 |  26235 |   13
 3335bd37a5b8b713eeecc7efa569cd59 |   1218 |   13
 34ca77d1e45e9aee9392f08d7a706d32 |   2431 |   13
 3591c54651f5e97778e5f27a0f858c9a |    588 |   13
 3706d8f0738c798878509200c8cacb6d |    625 |   13
 3906308656d7163b47654f81fdf902b4 |   2147 |   13
 39167d9e6a58e3d2f6923e2771b777cb |   1315 |   13
 39aeefe7f2f0c6475f7ced7b72dc27a1 |    999 |   13
 39ed9004e178d9eb779e2f26a7fd2827 |  10891 |   13
 39efea47826c6f3a00eac7c11177b14a |    545 |   13
 3afcb3463bfd7c070fd80135a8755770 |    669 |   13
 3b44e2da742668840b2e4e74a3910cae |   2329 |   13
 3c328283858e894b78a33394de6e8950 |   1149 |   13
 3dd1725d5d3a6639cc05c22cd805d96d |   1352 |   13
 3e321798edc2965a571aa233e5b90bfa |   4000 |   13
 3eea5bf206d027fc58336f0d153801eb |    642 |   13
 3f688eb6bb4d231426b913f1f7e120be |   1596 |   13
 401adb4f6d31cda8b515644325650359 |   1100 |   13
 4034b35ea9d475f17d2a462dc8ef7ff2 |    522 |   13
 41232ceff85b01a8d8452d81baed33dc |   7133 |   13
 41e7a5f39c701b8a17963126210f8373 |    740 |   13
 4220416af4d7ab2328b960fc92d5c7bf |   1054 |   13
 423ebe52bba959566a8a5702e1666c4f |    816 |   13
 43275520263e95d1aed4a297365a4ce6 |    792 |   13
 43de87e39ef5d8915fd27208758f4ef8 |   1286 |   13
 44d7109fcf6850c94b0298cd3b88efeb |   2100 |   13
 47018b9f9ee3958302395dc6094c753a |    521 |   13
 484452a03368baafcf7be6bc389b1826 |    809 |   13
 4b69825504dc8426fa8ec7b7bfe1d5d5 |   1111 |   13
 4c4e53215c25ed8232adbfa98291e174 |    650 |   13
 4f11941d7bdd0a2549ee5f937fbdab24 |   5827 |   13
 4f1ea6ee30d323378c1293359fc2e513 |  11543 |   13
 5035ca2066a9c18d30a4c7d7230ee9a8 |   5427 |   13
 5092c6bee41e0c882c5a421583e709a9 |    841 |   13
 5162a25637e58529d7f8a5ae46e63f8e |    924 |   13
 51d1802e2483d60977861bc05c4c2165 |    530 |   13
 5271dd450853647e56e81c945e7e46ec |   2745 |   13
 52cfa14727c6613eeb2a50aa458ffaa6 |   1666 |   13
 533ac1e1152cefb179be899fad809959 |   5171 |   13
 5604bfdc7d7288fa2d562fb83335c002 |    518 |   13
 56ffa3687a67ac954c292f738f20076c |    524 |   13
 585fd4ee6a2ed50200e2402d45683cd6 |   2282 |   13
 5872155fe56817e7383c205356555ba6 |   1754 |   13
 5a569dc21109393d4c74d02bd2195d6d |    577 |   13
 5b2ac9cf6f22562ed1f306b403c97421 |   1229 |   13
 5ce250dacc399b40cafc65385e50109a |    960 |   13
 5d34a579403b816cd4555310dc599c5a |  36464 |   13
 5eb22d96e5c80673d78719e00f7c4572 |    745 |   13
 5fa243bc808bb2bcc9b64dc2da5ce033 |   1063 |   13
 605b3701e2775874ce5e970a0e02d1bb |    674 |   13
 60a46de3d811b099fe5f6143e57ab325 |   6880 |   13
 60b757788f3d4b8234225a349bda29f9 |   8807 |   13
 60f0621dc32ad2ac0cc642b0d18dd07b |    608 |   13
 625006c787b24a77b0699e89e6492ab4 |    989 |   13
 630d1af261390089dcdddb2f4d8aa32f |   4907 |   13
 646a9485edd1368b6baee20081aec0de |    522 |   13
 6656561d438dbdbe9148a8946a947d11 |   7452 |   13
 66dbf18c636bf767b0ef5cbd2e992dbd |   1061 |   13
 67a57df07daf6ddb7efe34a66afd78d6 |    519 |   13
 67ce9c2f81b516976da314e346e43935 |   1410 |   13
 68d08363e0cc1b4730d68be1a41f2707 |    537 |   13
 68fbb5d23bd49adc7c7818a10b3728ef |   5384 |   13
 693886e9bf82747348ec01a4b2e4667f |    808 |   13
 694c45cfec0989d649952f95d5b744f9 |   1181 |   13
 69fdf4cd8fec3a867cc5f4b9d1c3f886 |    885 |   13
 69fefa7a02e687896907d328dc722976 |  10220 |   13
 6a2bc24ec636fdf59ee6e37898994e9e |   1394 |   13
 6a5c698d67cde0a8b3c41900b8e9b6d2 |  66863 |   13
 6b60464fc24b5f85c6ea7eb1078f2db4 |   7099 |   13
 6c03cd030984a2480fa624d32b69cbc7 |    589 |   13
 6c3e82203d0a66e1fe0102ab8bf2bb58 |   1806 |   13
 6c889ac23a20c557897e0286f332cc33 |   3694 |   13
 6d28ec1d465f49d26c4d1451ca263dd4 |   1951 |   13
 6df24fbe2eaf2e46511c7a5477b88883 |   5226 |   13
 6dfd213b1809ad62d84ef485cba223f5 |  15482 |   13
 6e935308af9e0c9f32569b46f659404b |    676 |   13
 6ea5c643ea7fa6bcaddbca83a61a0cc1 |    614 |   13
 6fbf6959d54b9c4ea1bcdb0f3b8b2883 |    544 |   13
 72886f8ecd08c889781fae60f22a42fc |    593 |   13
 72b6e07301bcc4dd4f6785e93a59a80f |   5469 |   13
 73d46853a717d967feb51977ea3b42f5 |   4686 |   13
 73e75ea093e65901be29895cda713cec |    536 |   13
 7536dcb769176d02a53968e07ad4b20d |   1418 |   13
 7565c90c399c8e81bcd20d228e0dc8ba |  15965 |   13
 760ee3fc82c0d348710517f928ac84c3 |    588 |   13
 78d24793da6a6687ab59cb5177abf029 |   1377 |   13
 798e2fd372249f0991a6e46856d17f63 |   1330 |   13
 79934e894eddad7023416f8e99d4424a |  11461 |   13
 79ef90bd86495d5cdc4a6e24c3cd73e2 |  47015 |   13
 7a1b6e1d33c945d0997e1b25d0f208a2 |    957 |   13
 7a20ebdbac4a892bb5911c940b3c23fe |    529 |   13
 7aa9e9357155715db6d9125516ff0f87 |    774 |   13
 7b6f49e03156eca8bb3d7c2c70352079 |   1092 |   13
 7b7c910435d79104916a8c1fd47bf4c6 |   1044 |   13
 7c6b18ce9de0c8887086bf77b9995baa |   2544 |   13
 7c9fc3ffccf40f7e2342384e5f3ef26a |    891 |   13
 7d152033d87875d1483b872e13b471b7 |   1897 |   13
 7d4f60716f6c9c07ae07af905fe0142c |   2223 |   13
 7f3e6a6df7a371701609eda29c74333e |   1315 |   13
 8247ef04f90e88bdcdf41491c6f61c89 |    505 |   13
 825ad6062703a7fff14cff98e86da7e0 |   1050 |   13
 8380a8a21072f7b6606a0aee11d4b9f5 |   6523 |   13
 85c0233e9d71395a8877fc8e7c4e8e61 |   1642 |   13
 884ce96315f775595e3b5de1219f040c |   6070 |   13
 88b0a9a156bbef79b7482731fb6c06b4 |   1518 |   13
 88e86d343954a32d75c118ab285b996e |   2040 |   13
 89b6cb9596bbc42e29d796be6bb9df4a |    561 |   13
 8d73417e51031b8cbe6c8beec1cb6ab5 |   4358 |   13
 8e42b33f1c1a3ad7c8defb4e58356f83 |    684 |   13
 8f9035cc1ff93f68ad5a3a46637266b7 |    506 |   13
 8fa72752287ffdbbfae64f6b310c1b49 |   5562 |   13
 91235e67966080fea9c263d508065bd0 |    739 |   13
 914b6c67d3282892cad74d3fc4907330 |    586 |   13
 9322a7d83c5c84d252f377e89545e593 |   1889 |   13
 950737b3275f9bcd255754cd6b2c811f |  35112 |   13
 95441d6b1670f509fa73b92997970bd5 |    826 |   13
 954845a31d92ba7b2b3183fdf0d057c6 |   4638 |   13
 960e9375ab688f3311081e7453f1f7dc |    936 |   13
 965cef21388135ae2252985a195a1920 |   3754 |   13
 96872599e5a4b0a0c50e0ddf5e5cbfa0 |    680 |   13
 96fa5d3daf9f4c1d04760f0b2784c909 |    802 |   13
 9716e1c68cebb50d616957fd265f281c |   3617 |   13
 982af9d38850432314dafdb21250f1de |    621 |   13
 99e2e06e85e089cfa83375a69212c117 |   1626 |   13
 9b5c6b0bd39dd69beca36a6402798099 |    999 |   13
 9b9fccd926920de9d066434c5df2bb8a |   3749 |   13
 9cb5bd4be78898e55ba02988f10f2441 |   2327 |   13
 9daad438e345ea08c0ed1683e04704d6 |    688 |   13
 9e4fde1c0a04807647985b14e1b1c257 |   1408 |   13
 a050c39fbd78e7b31c3bc53f36b0bb3f |   1068 |   13
 a0fd9e8335720d83bf6ac805509a2dd1 |    839 |   13
 a25b30bb7144325d72293451af4faed1 |   1904 |   13
 a280720b929f63ad4870848fe4e01974 |   1210 |   13
 a3f08e1acc74f0d05675ff9607f203ee |   1544 |   13
 a44e357824b5f3cc7c791b8d12f68976 |  13059 |   13
 a47f6972128bf5ad5b1035bcf3437a76 |   1821 |   13
 a4a507235dbf50f346fc0d91252faf41 |   1573 |   13
 a4b7acd6aad8ca4bf251f9d1fd616fa8 |  15731 |   13
 a51b5213a5c371c1458d46af68ed03f3 |    877 |   13
 a661c6a954c344048a9f134ae81dd630 |   3268 |   13
 a6db88f00b4093e53e1540c0e7299209 |  28560 |   13
 a763dc535d79131e6976882ff68237ca |   1834 |   13
 a787f7d7d6f82806a93e6be8c8e9da49 |    848 |   13
 a7b0aae40ebb38806d84aa654ec99f7f |   1102 |   13
 a85b28d14a94d90bd034e0519b1e1fd8 |    604 |   13
 a85ef0eaa57daa711f454dd312fc1fcd |    826 |   13
 a8a93dd4a0266aa5eab2dcdcf38ccea3 |   8400 |   13
 aa3c5aba63b058ed762ead3b22cea481 |   1970 |   13
 aa47e0299f763f60e834265facea8784 |    545 |   13
 aad5ad98489c17f12cf5a57bb00bccbd |    746 |   13
 accaaa6a57eeb16bbb895339641cf6d4 |    707 |   13
 ad06e62fd73ec08244950500945bc12f |   1397 |   13
 ae0eca0f3d5a81d795ffbf3d4520ee07 |   1634 |   13
 af28c4f5187cc8e1c9b426d57b0a0c22 |   9988 |   13
 afec165e7afe9667938887c2be030df8 |    683 |   13
 aff71987acedbb8b83999ac8fd930ea8 |    902 |   13
 b0ba7bc06b7489e382ef59e2f0cfa52c |   1032 |   13
 b13dea1491b5e772184f86a98fe8367d |    735 |   13
 b16cfe18c722a1222366bce006c09f7c |    512 |   13
 b225a52e3ad26da3c05caacdb614b3b7 |   1922 |   13
 b2abead05d05b95a11155adc7272a25b |   5856 |   13
 b4c8364350ca049fad994b485a9f778a |    522 |   13
 b4f41d1217cf2fbd801eed9a2a675efe |   2069 |   13
 b6edaaefdce14d8fa81b08edce122e89 |   3002 |   13
 b706c5f13f106279bfb4138a70d595ce |   6891 |   13
 b760e9566fd5860029e0db7b97579a4c |   1803 |   13
 b836951112a8bd5350d922b0c736b3bf |   1093 |   13
 ba977a02f1fd05981b747d155f4a86a6 |   2358 |   13
 baf1d4aa453b4b8abca905f9aac20825 |    615 |   13
 bb7fc6ab3c1a5b64d4bd653556bed782 |   1116 |   13
 bbcc684c1810596c0de71a2d72571a27 |   2523 |   13
 bc9650a502d4556c2d3a947cf54d1797 |   1268 |   13
 bc97f10ac8119e6d3cfd97a6fb7c4c61 |   4038 |   13
 bd42159e5ebc16c1ad208a569d58ab71 |   2716 |   13
 bda8179936e9e01b6004f4e5e89b2cf7 |   3969 |   13
 bf50b08a12af6e6bf66a6509c6e1c67b |  17343 |   13
 c00c40708fb5cc76c733e4f641c0cb49 |    520 |   13
 c04f895517a9544a5f5ce8f11bda0c77 |   3222 |   13
 c0957c078e27ca0978cd5b467b234feb |    865 |   13
 c192091f4bbf27b305bde5189cd1c70e |   1133 |   13
 c3030f77775d84e64fa53c7a72e0f2fc |    751 |   13
 c449898b29b0ac303c4f5725fe35b986 |   8105 |   13
 c469dd84097c085313eaca70ecb7dc19 |   4179 |   13
 c4c8735865916f3ab46deed45f0c0dda |    772 |   13
 c4d753881fc06c2ee87e5ca42891f519 |  56188 |   13
 c6a17789c041a12a64fbb617ddaf916e |    601 |   13
 c6e4c64ba1b02362f74fa2032d39fdd1 |   3288 |   13
 c727791b7fe950d032a329a647ed3e17 |  10349 |   13
 c7978012ef9674cc54039b0bc60a8532 |  12805 |   13
 c8e7c6c4aa1edeeab44db003cd64669c |   1792 |   13
 c98de1ec810459b4d7793c419fee36c7 |   9589 |   13
 c9c9c3a656a2d83a92877b939a67be10 |   5247 |   13
 cb71f490c25d4b30ead1ccd2a05767c7 |    629 |   13
 ccd792ee15df6fff6938db5fe9b95621 |   4050 |   13
 cdfc1ed81f50679d7df178fe76c892b9 |   2677 |   13
 ce10dc96711debb04d09689c623383d2 |    751 |   13
 ce3ddb78a0370184995f5c5b467e322f |  11827 |   13
 ce91eeecaf3daf5002cd0cd0bbb75bc7 |   1048 |   13
 d030c3c6f8a2f2ec36f249f8c31c8449 |   3699 |   13
 d09627041b3764d4f599850e972a7674 |   9873 |   13
 d23d459b6e04120978fb87a1dd23dc73 |    676 |   13
 d28a2d38a8541399c0e528276ec164e5 |   1286 |   13
 d33e1f9a5954780dd24d3b5cfa0e7993 |   1191 |   13
 d35d623f262cd627771ba79cc2ded6fb |   1509 |   13
 d46dcd598fd9ed29a903fc2060101d02 |   8667 |   13
 d59741793ee1f79456bcf1583de0960e |    825 |   13
 d6592cd59682941c437a46aa4d134d8e |   1814 |   13
 d7715927cb39d47cf5bcdc44c7e5fb5f |    605 |   13
 d7d8607f6dca2700d2df16ba684d6715 |  13653 |   13
 d991b826db7df9e0d754258d5be5ac2a |    562 |   13
 daa0eb475e81d76711d1d442fda4d826 |   2233 |   13
 dacdaa55d71daa6916511ac725557ebf |   1325 |   13
 dc20f71832ed9ea77f51174d143fb88c |   5694 |   13
 dce960385c41f08db5726b5e18018807 |   1288 |   13
 de9a2aecdcd48814fe30aa77df11149a |   1568 |   13
 e0572341028a0f82e4dc7a468c2d4f15 |    956 |   13
 e218168053e2a88af4bd24348a61b56e |   4961 |   13
 e33120ff8cb90424a72f2d67b6ac9cf9 |    618 |   13
 e39c76b36dec1ad21c94cb348bbaacda |    660 |   13
 e4a28df1ae0bfcfba34641593dc0e76b |    868 |   13
 e572fb2901122ca1a4c48e28a8403984 |   1903 |   13
 e7d9d9c4844df72349f1ad948091f685 |   1432 |   13
 e835c9e7d0fcfa2f04c77fa9b6658752 |   1299 |   13
 e936c2e55b0f2e0065987bd621c7d849 |   7169 |   13
 e9fa0df33b999e9741651b419976d3ce |   1177 |   13
 eacb43899467a80c5c83c693e53254a2 |    628 |   13
 eb71aa9045466f32318fa2a8b06f9ed5 |    847 |   13
 ec7c6fde5bc30f88848211d93c6789ed |   2416 |   13
 ed8a11039073b8aad5e8ead6800c009e |   5285 |   13
 eefd6fad2842cbaa8b98d55d0594ff15 |   4302 |   13
 ef3aa16e1292acaa05a6374237714218 |   1520 |   13
 efe45d281e39f52dc91ee6c3412e227e |   1261 |   13
 f0a938a039f7019e5633b46779f083d1 |   2573 |   13
 f0d32ff5ec246ee3dd53a3de32fe87c9 |   4140 |   13
